peak1_mu,peak1_amp,peak1_sigma,peak2_mu,peak2_amp,peak2_sigma,delta_mu_12,amp_ratio_12,total_area,asym_0p5C,best_K,total_amp,Species
76.88291994573298,0.9806908350737344,1.3206628075407423,79.39658179610188,0.6639956019759936,0.48320251493904604,-2.513661850368905,1.4769538106552653,4.050726974175625,0.06249806709135841,2,1.644686437049728,Atlantic Sharpnose shark
77.0786035135727,0.9619178925931274,0.724589643979643,80.30285853918232,0.2690525077167613,1.5811528649566078,-3.2242550256096223,3.575205071236722,2.813461851179083,0.051853412517073316,2,1.2309704003098887,Blackchin guitarfish
77.03744942226625,1.0337098126483615,0.6393413080448943,79.0942628642609,0.38526595564914257,0.7027362302033291,-2.056813441994649,2.6831070739783778,2.8736266234740344,0.027589011203909775,3,1.418975768297504,Blackchin guitarfish
77.08416044904969,0.9642651620455452,0.7128585681342128,80.46345202539516,0.2989160265453237,1.6215676200049594,-3.379291576345466,3.2258730686474704,2.938012063510836,0.011411476133442733,2,1.263181188590869,Blackchin guitarfish
77.06294437340163,0.9664011609177213,0.7095749671303416,80.45018405403916,0.291547117330572,1.612761680658179,-3.3872396806375207,3.3147340555153866,2.8974870494219633,0.02875613113912845,2,1.2579482782482934,Blackchin guitarfish
77.04363322502721,0.9639972953135837,0.7087472898870557,80.42168540003017,0.29197660460704267,1.6304164641707426,-3.3780521750029635,3.301625122702404,2.905868820545761,0.0028217766963096746,2,1.2559738999206265,Blackchin guitarfish
77.09638115895622,0.9630807192378079,0.7162812101635032,80.42974014524582,0.2835849755626982,1.6222725978700414,-3.3333589862895963,3.3960921763599807,2.8823436736931907,0.03576200687188291,2,1.2466656948005062,Blackchin guitarfish
77.0639512707972,0.9645401591779982,0.7063852252023549,80.41653566530267,0.29118395369627975,1.6129596945747533,-3.3525843945054703,3.312477025679744,2.885141423011108,0.032671071625965276,2,1.255724112874278,Blackchin guitarfish
77.05915973097852,0.9676459130215447,0.7065161961192958,80.43843244616532,0.28716130155438574,1.613093741315702,-3.3792727151868007,3.3696946817487055,2.8747908263565853,0.024167905126637912,2,1.2548072145759304,Blackchin guitarfish
77.93422675854112,1.0603324706412534,1.100500339348139,0.0,0.0,0.0,77.93422675854112,1000000000.0,2.9249751181759156,-0.05664615237418169,1,1.0603324706412534,Blacknose shark
77.90528298436082,1.060092169070113,1.0930124956936047,0.0,0.0,0.0,77.90528298436082,1000000000.0,2.904415110413075,-0.05942356863275866,1,1.060092169070113,Blacknose shark
77.8063745389904,1.069771133777445,1.31497753869398,0.0,0.0,0.0,77.8063745389904,1000000000.0,3.5261366908642175,-0.010355578419830591,1,1.069771133777445,Blacknose shark
77.82601109851387,1.0611342328076478,1.0871334615480301,0.0,0.0,0.0,77.82601109851387,1000000000.0,2.8916326705670192,-0.060987934474323935,1,1.0611342328076478,Blacknose shark
77.794056310982,1.0590810314516108,1.1048785693946863,0.0,0.0,0.0,77.794056310982,1000000000.0,2.9331459521558956,-0.059189492929408005,1,1.0590810314516108,Blacknose shark
77.5649903576866,1.0015038347922132,0.900839733845694,78.7661174301758,0.4994421333162525,0.41411101107825693,-1.2011270724892,2.0052449863151702,2.779898219026552,0.02761799543322163,2,1.5009459681084656,Blacknose shark
77.64945718878286,1.0498760637084552,1.1377749603822715,0.0,0.0,0.0,77.64945718878286,1000000000.0,2.994224366467759,-0.058327919949532014,1,1.0498760637084552,Blacknose shark
78.92654512510435,0.998038859166373,0.7431913027006997,74.18382879354225,0.14042919185889263,2.6429945144828597,4.742716331562107,7.107061144823581,2.7895949823274098,-0.00504381749055452,2,1.1384680510252656,Blackspotted smooth-hound
79.17884243338548,1.0433744062605137,0.6747667847313664,73.3205693316751,0.1776916071071521,1.7550836281698448,5.858273101710381,5.871827141275773,2.5464787108002604,-0.025152282979238494,2,1.2210660133676658,Blackspotted smooth-hound
79.15895852363877,0.9985077981209973,0.6502860762892285,73.50355890591436,0.282505866528274,3.0300071305856258,5.655399617724413,3.534467470913905,3.773253881946366,-0.0070011063596222,2,1.2810136646492714,Blackspotted smooth-hound
78.97345976217414,0.9493541840330443,0.8259731665153307,74.2102979519359,0.19794189335780013,2.918507311857146,4.763161810238245,4.796125590861477,3.4136164841881422,-0.004803409738921793,2,1.1472960773908445,Blackspotted smooth-hound
