Start Worksheet - General Information
,,,
General Information,,,
,,,
60.72,0.012263912,0.015191557,0.013455311,0.013894542,0.013845268,0.01260388,0.012119618,0.014359904,0.013023504,0.01456124,0.012907827,0.013778861,0.013241792,0.011662023,0.00944788,0.015062635,0.012129864,0.013639868,0.013927389,0.013718285,0.014852113,0.013230315,0.013320386,0.012794264,0.014029117,0.013324972,0.010969009,0.014046424,0.014809379,0.013169917
60.73,0.01225826,0.015187318,0.013448247,0.013886418,0.013839617,0.012597522,0.012112201,0.014344186,0.013007256,0.014555588,0.012911889,0.013765085,0.013241439,0.011657255,0.009438519,0.015044974,0.012134456,0.013636336,0.013928978,0.013716166,0.014848227,0.013231375,0.013308377,0.012773954,0.014022229,0.013321087,0.010957883,0.014036534,0.014801254,0.013157378
60.74,0.012251137,0.015178429,0.013441889,0.013877881,0.013832847,0.012590752,0.01210131,0.014331941,0.012993599,0.014550643,0.012919071,0.013748896,0.013238849,0.011650367,0.009424567,0.015024193,0.012138635,0.013633098,0.013926447,0.013711751,0.014843459,0.013232375,0.01329413,0.01275129,0.014016519,0.013317673,0.010946286,0.014029235,0.014799017,0.013147369
60.75,0.012246603,0.015171776,0.013431293,0.013866637,0.013825488,0.012579155,0.012092068,0.014320874,0.012981118,0.014545698,0.012923899,0.013735768,0.013236141,0.011645952,0.009412381,0.015007532,0.012145052,0.013628919,0.01392474,0.013707336,0.014839397,0.013233847,0.013279413,0.012728036,0.014010926,0.013312964,0.010934571,0.014014989,0.014789597,0.013136184
60.76,0.012239539,0.01516012,0.013419637,0.013854628,0.013817364,0.012566085,0.012083767,0.014309748,0.012965753,0.014540576,0.012926371,0.013720226,0.013231549,0.011638181,0.009400372,0.014988635,0.012148584,0.013627153,0.013921914,0.013700271,0.014836925,0.01323314,0.013260869,0.012704018,0.014002625,0.013305724,0.010920266,0.013997681,0.014777764,0.013124174
60.77,0.012229295,0.015143696,0.013410454,0.013844561,0.01380924,0.012553546,0.012076879,0.014297739,0.012945973,0.014535632,0.012924958,0.013702742,0.01322784,0.011627761,0.009390128,0.014967618,0.012148408,0.01362839,0.013922444,0.01369409,0.014837102,0.013231551,0.013241442,0.012680705,0.013992558,0.013295127,0.010903488,0.013981257,0.014766107,0.013111105
60.78,0.012221877,0.015128743,0.013404214,0.013837968,0.013802529,0.01254448,0.012072288,0.014287142,0.012928783,0.014534101,0.012923309,0.013691086,0.013225486,0.011620462,0.009384005,0.014948779,0.012146641,0.013631451,0.013923857,0.013687732,0.014841694,0.013230373,0.013226724,0.01266175,0.013985965,0.013289712,0.01088983,0.013969719,0.014760691,0.01310039
60.79,0.012212693,0.015113908,0.013396797,0.013831375,0.01379099,0.012536356,0.01206699,0.014274544,0.012913477,0.014532924,0.012923074,0.01367731,0.013221247,0.011613986,0.009378,0.014928763,0.01214723,0.013635101,0.013925623,0.013683611,0.014846992,0.013230844,0.013205884,0.012641499,0.013981138,0.013285121,0.01087735,0.013959711,0.01475551,0.013094268
60.8,0.012203509,0.015100956,0.013389262,0.013825134,0.013782042,0.012531999,0.012063104,0.014265596,0.012900761,0.014530687,0.012922132,0.013666714,0.013216537,0.011611867,0.009374232,0.014912515,0.012145582,0.013636867,0.01392527,0.013677489,0.014847699,0.013230137,0.013187046,0.012624898,0.01397737,0.01328206,0.01086852,0.013953,0.014750212,0.013090618
60.81,0.012194325,0.015089653,0.013383081,0.013819129,0.013776037,0.012531116,0.012059572,0.014258355,0.012890518,0.014525742,0.012919659,0.013658413,0.013211239,0.011610984,0.00937123,0.014899976,0.012141697,0.013637221,0.013922974,0.013670071,0.014845933,0.013228725,0.013171681,0.012610946,0.013971366,0.013278175,0.010861809,0.013946289,0.014742794,0.013087968
60.82,0.012183905,0.015079586,0.013380608,0.013815067,0.01377586,0.012532706,0.01205657,0.014254823,0.01288469,0.014517441,0.012913301,0.013650996,0.013207531,0.011608335,0.009368934,0.014892558,0.012136398,0.013637751,0.013919619,0.013660888,0.01484399,0.013227312,0.013161967,0.012600879,0.013961122,0.013271287,0.01085651,0.013937988,0.014732551,0.013085849
60.83,0.012173191,0.015071815,0.013380726,0.013813537,0.01378316,0.012536474,0.012055863,0.014258002,0.012884572,0.014508728,0.012904235,0.013645462,0.013206707,0.01160598,0.009368345,0.014890321,0.012130747,0.013639163,0.013916322,0.013650762,0.014841164,0.013225899,0.013157493,0.012595463,0.01395029,0.013264694,0.010853802,0.013931748,0.014724427,0.013086437
60.84,0.012163065,0.015066988,0.013380255,0.013813184,0.013789165,0.012539182,0.012055981,0.014260828,0.012887751,0.014501664,0.012896699,0.013637927,0.013206118,0.011602683,0.009367521,0.014887142,0.012130393,0.013642107,0.013915145,0.013645111,0.014839869,0.013226487,0.013149134,0.012589341,0.013941931,0.013260338,0.010851683,0.01392692,0.01472219,0.013091618
60.85,0.01215918,0.01506687,0.013380256,0.01381648,0.013799526,0.012542949,0.012058689,0.01426542,0.012896346,0.014498367,0.012891048,0.013635808,0.013206825,0.011601623,0.00936858,0.0148862,0.012132159,0.013646581,0.013913614,0.013639695,0.014842224,0.013227312,0.013146073,0.012587104,0.01393781,0.01326387,0.010852978,0.013926332,0.014729726,0.013099624
60.86,0.012156001,0.01506634,0.013378666,0.013818776,0.01380712,0.012543479,0.012061692,0.014268952,0.012899878,0.014492539,0.012883277,0.013631393,0.013207531,0.011600564,0.00936805,0.014884257,0.012134985,0.013649584,0.013910435,0.01363422,0.014840458,0.013225016,0.013140245,0.012583571,0.013931629,0.0132644,0.010851918,0.013923683,0.014735554,0.013104569
60.87,0.012151762,0.015065104,0.0133769,0.013817186,0.013806943,0.01254189,0.01206593,0.014273897,0.012897052,0.014487947,0.01287427,0.013623092,0.013208944,0.011598797,0.009364871,0.014882314,0.012138517,0.013652233,0.013907079,0.013630334,0.01483304,0.013216892,0.013128942,0.01257792,0.013922799,0.013258748,0.010848209,0.013921034,0.014738733,0.013107395
60.88,0.012148583,0.015068106,0.013372485,0.013813478,0.013803411,0.012538181,0.012072995,0.014280255,0.012894403,0.014485828,0.01286544,0.013614262,0.013209474,0.011597914,0.009362399,0.014881961,0.012141167,0.013652939,0.013909552,0.013629451,0.014824739,0.013208415,0.013117816,0.012574741,0.013915734,0.013250801,0.010845384,0.013919621,0.014737496,0.013108984
60.89,0.012140341,0.015064869,0.013366774,0.013809416,0.013801174,0.012537769,0.012076291,0.014288025,0.012894815,0.014481943,0.012859082,0.01360237,0.013201409,0.011592322,0.009358867,0.014873719,0.012136516,0.013652468,0.013910023,0.013622445,0.014817616,0.013201821,0.013106101,0.012572268,0.013909965,0.013245091,0.010844442,0.013922564,0.01473732,0.01310869
60.9,0.012132099,0.015063927,0.013361947,0.013804941,0.013800468,0.01253977,0.012081825,0.014292028,0.01289564,0.014479235,0.012852606,0.013594482,0.013193873,0.011586081,0.009359926,0.01486324,0.01212745,0.013652586,0.013910494,0.013611496,0.014810905,0.0131977,0.013097153,0.012569207,0.013901959,0.013243796,0.010844442,0.013923977,0.014732963,0.013104922
60.91,0.012123092,0.015060748,0.013357178,0.013801233,0.013799761,0.012541537,0.012086241,0.01429715,0.012893344,0.014477822,0.012848721,0.013588477,0.013191577,0.011582549,0.009362046,0.014855116,0.012118796,0.013652056,0.013910671,0.013600546,0.014804018,0.013192755,0.013088676,0.012565498,0.013894894,0.013244326,0.010848328,0.013924331,0.014726252,0.013102449
60.92,0.01211538,0.015056451,0.013355177,0.013800232,0.013801115,0.012546305,0.012090303,0.014303743,0.012890518,0.014478057,0.012848132,0.013582826,0.013193403,0.011582196,0.009365225,0.014849995,0.012112026,0.013653822,0.013912025,0.01359201,0.014800544,0.013187575,0.013081435,0.012563791,0.013890303,0.013248152,0.010855274,0.013925449,0.014718599,0.013101036
60.93,0.012110435,0.015051683,0.013353587,0.013798289,0.013803587,0.012554959,0.012094364,0.014307099,0.012884866,0.014478941,0.012848132,0.013578234,0.013197995,0.011583432,0.009369287,0.014850701,0.01211185,0.013658591,0.013915027,0.013589537,0.014794186,0.013185986,0.013074547,0.012562025,0.013887124,0.013251861,0.010861102,0.013926685,0.014713124,0.01310033
60.94,0.012102782,0.015044736,0.01334929,0.013796817,0.013805883,0.012559904,0.012096013,0.014304627,0.012879097,0.014477175,0.012848132,0.013574643,0.013201115,0.011583374,0.009370817,0.014850172,0.012109201,0.013658708,0.013916793,0.013584533,0.01478512,0.013184514,0.013069602,0.012556786,0.013881649,0.013253509,0.010860749,0.013924801,0.014706413,0.013094855
60.95,0.012094894,0.015037377,0.013343697,0.013795816,0.013808709,0.012560787,0.012095424,0.014298975,0.012873033,0.014474702,0.012848309,0.013570816,0.013203293,0.011582549,0.009368404,0.014847169,0.012105139,0.013654882,0.013917146,0.013577881,0.014774759,0.01318316,0.013065364,0.012549486,0.013874761,0.01325292,0.010856687,0.01392174,0.014699349,0.013086024
60.96,0.012089419,0.015032079,0.013337339,0.01379246,0.013813301,0.012558491,0.012092952,0.014295443,0.012865086,0.014472406,0.012847426,0.013561632,0.01320241,0.011580077,0.009360633,0.014842048,0.01210196,0.013649407,0.013913968,0.013572759,0.014766105,0.013181571,0.013060595,0.012540655,0.013869816,0.013250801,0.010852802,0.013920327,0.014694934,0.013078783
60.97,0.012086357,0.015029194,0.013331276,0.013788163,0.013817657,0.012556136,0.012090244,0.014293559,0.012856903,0.014468698,0.012844659,0.013547503,0.013197995,0.01157625,0.009352038,0.01483881,0.01210243,0.013646934,0.013912143,0.013571935,0.014762102,0.013181806,0.013057887,0.012533473,0.013867343,0.013249859,0.010849505,0.01391915,0.014693933,0.013073956
60.98,0.012083708,0.015027781,0.013330216,0.013785867,0.013819776,0.012557549,0.012088124,0.014290734,0.012852841,0.014465519,0.012840596,0.013535141,0.013192874,0.011572542,0.009348152,0.014837044,0.012103667,0.013646228,0.013912496,0.013572112,0.014761043,0.013182866,0.013055945,0.012530118,0.013864871,0.013251449,0.010847033,0.013915971,0.01469305,0.0130706
60.99,0.01207841,0.015025426,0.013333513,0.013783866,0.013820247,0.012561788,0.012086476,0.014289438,0.012852841,0.014463517,0.012837064,0.013525604,0.013188164,0.011568185,0.009346622,0.014832805,0.012102254,0.013644697,0.013911672,0.013569874,0.014759512,0.013181689,0.013052177,0.012527292,0.013859572,0.013252626,0.010843972,0.013910555,0.014691166,0.013070012
61,0.012070875,0.015021835,0.013334808,0.013782041,0.013820601,0.012565967,0.012085887,0.014291263,0.012853371,0.014462752,0.012837182,0.01351801,0.013185221,0.011565124,0.009344385,0.014827684,0.012101076,0.013644108,0.013911613,0.013567932,0.014758217,0.013181159,0.013049823,0.012525467,0.013853096,0.013253156,0.010840087,0.013903961,0.014689223,0.013072072
61.01,0.012063104,0.01501795,0.013333042,0.013780981,0.013820954,0.0125695,0.012085534,0.014294796,0.012853018,0.014463811,0.01284142,0.013512711,0.013184514,0.011564771,0.009340499,0.014822386,0.012101076,0.013645521,0.013913379,0.013566872,0.014757864,0.013183278,0.013050176,0.012524407,0.013847798,0.013253862,0.010835142,0.01389725,0.014686751,0.013075604
61.02,0.012059218,0.01501795,0.013336633,0.013781334,0.013823721,0.012577565,0.012087476,0.014299329,0.012854489,0.014467285,0.012845659,0.013509356,0.013187046,0.011566302,0.009339263,0.014823328,0.012103196,0.013652408,0.01391909,0.013563222,0.014760807,0.013188282,0.013049822,0.012524407,0.013846503,0.013258749,0.010831963,0.013893129,0.014684867,0.013081609
61.03,0.012054273,0.015015654,0.013336986,0.013781334,0.01382637,0.012583393,0.012090302,0.014301095,0.012854842,0.01447223,0.012851311,0.013508649,0.013192521,0.011569658,0.009338203,0.014824387,0.012103902,0.013656823,0.013925095,0.01355969,0.014762927,0.013193404,0.013051765,0.012526526,0.013847739,0.013264223,0.010830373,0.013888361,0.014679745,0.013085141
61.04,0.012045561,0.015007648,0.013333395,0.013780098,0.013826546,0.012584865,0.012092186,0.014299976,0.012854372,0.014477175,0.012857551,0.013509179,0.013199173,0.011570658,0.009336555,0.014821503,0.0121019,0.013656529,0.013928215,0.013557453,0.014761455,0.013193522,0.013051294,0.012528292,0.013847092,0.013266696,0.010829137,0.013883121,0.014672621,0.013083611
61.05,0.012035553,0.014997405,0.013329804,0.013778391,0.01382531,0.012584747,0.012093186,0.01429821,0.012852429,0.014479824,0.012862437,0.01350806,0.013201999,0.011568362,0.009334965,0.014816204,0.012097603,0.013653762,0.01392692,0.013554156,0.014758394,0.013188812,0.013047291,0.01252788,0.013844148,0.013266696,0.010827136,0.013879766,0.014665086,0.013079607
61.06,0.012026369,0.014987397,0.013329038,0.013777979,0.013825487,0.012584629,0.01209454,0.014297386,0.012848485,0.014479648,0.012866499,0.01350494,0.013199409,0.011563476,0.009333258,0.014810082,0.012090833,0.013649229,0.013921386,0.013549093,0.014757099,0.013181395,0.013041521,0.012526526,0.013839792,0.013263517,0.010824192,0.013879,0.014657315,0.013075251
61.07,0.012016891,0.014979508,0.013327625,0.013776448,0.01382737,0.01258669,0.012095187,0.014295561,0.012843952,0.014481119,0.01287009,0.013500819,0.013194758,0.011557648,0.009333081,0.014804843,0.012083886,0.013645462,0.013917382,0.013543029,0.014755156,0.013172741,0.013036988,0.012524524,0.013834729,0.01325969,0.010823427,0.01388165,0.014651958,0.01307166
61.08,0.012011592,0.014980568,0.013326566,0.013777155,0.013833022,0.012590575,0.012096247,0.014293795,0.012843952,0.014487477,0.012872916,0.013499759,0.013192285,0.011555882,0.00933838,0.014801664,0.012080354,0.013645109,0.013919148,0.013541263,0.014756922,0.013170975,0.013038754,0.012527703,0.013835435,0.013260397,0.010827666,0.013885888,0.014651958,0.013070954
61.09,0.012008708,0.01498257,0.013324858,0.013777272,0.013837261,0.012595579,0.012095894,0.014291558,0.012844069,0.014496131,0.012876213,0.013498111,0.013192344,0.011555293,0.009341735,0.014795011,0.012077352,0.013644755,0.013919678,0.013541911,0.014761455,0.013173153,0.013044229,0.012532942,0.013835906,0.013261986,0.010830609,0.013889244,0.014653488,0.013067893
61.1,0.012005882,0.014982276,0.013322857,0.013776036,0.013838379,0.012599994,0.012094363,0.014288203,0.012842657,0.014504549,0.012878685,0.013496816,0.013194993,0.011555705,0.009342618,0.014788182,0.012075821,0.013642695,0.013917146,0.013542559,0.014766636,0.01317698,0.013049469,0.012536592,0.01383361,0.013262811,0.01083161,0.01389154,0.014657492,0.013065891
61.11,0.012000701,0.014977861,0.013321091,0.013772092,0.013833493,0.01260123,0.012090713,0.014281197,0.012837123,0.014506844,0.012878214,0.013495991,0.01319882,0.011557177,0.00934044,0.014785239,0.01207641,0.013637338,0.013910729,0.013538144,0.014768755,0.013178922,0.013048115,0.012534709,0.01382531,0.01326022,0.010830727,0.013891481,0.014662437,0.013067304
61.12,0.011994638,0.014973622,0.013319737,0.013766911,0.013826664,0.012600877,0.012086769,0.014275781,0.012834003,0.01450808,0.012878391,0.013495226,0.013201175,0.011556235,0.009336908,0.014784003,0.012078235,0.013634571,0.013905961,0.01353261,0.014769814,0.013179746,0.01304317,0.012530117,0.013815949,0.0132571,0.010829432,0.01389154,0.014669913,0.013073603
61.13,0.01198934,0.014972209,0.013319736,0.013761966,0.013819953,0.012599111,0.012083236,0.014274015,0.012835416,0.014509846,0.01288051,0.01349346,0.013200468,0.011551644,0.009333022,0.01478153,0.01208106,0.01363775,0.013905608,0.013529431,0.014771934,0.0131801,0.013037518,0.012525878,0.013807472,0.013253568,0.010828372,0.013892599,0.014678743,0.013081374
61.14,0.011986926,0.014972739,0.013322032,0.01375814,0.013816598,0.012596815,0.012080411,0.014273485,0.012838477,0.014511318,0.01288263,0.013489339,0.013197525,0.011544874,0.009328313,0.01477788,0.012084593,0.013643932,0.013909258,0.013529078,0.014773111,0.013180276,0.013034045,0.012522464,0.013799996,0.013248328,0.010826018,0.013893482,0.014686279,0.013085907
61.15,0.011984866,0.014972563,0.013323739,0.01375449,0.01381648,0.012594873,0.012078292,0.014273367,0.012841244,0.014510023,0.012882394,0.01348357,0.013192521,0.011536985,0.009322484,0.014773877,0.012087124,0.01364923,0.013913437,0.013528253,0.014772287,0.013178569,0.013031101,0.012518931,0.013794579,0.0132425,0.010823839,0.013894895,0.014691224,0.013088144
61.16,0.011978508,0.014968677,0.01332109,0.013751134,0.013820542,0.012594696,0.012078821,0.014277782,0.01284248,0.014505784,0.012879921,0.013477389,0.013186693,0.011529921,0.00931648,0.014769992,0.012086064,0.013649053,0.013913614,0.013522249,0.014770697,0.013173271,0.013025626,0.012515046,0.0137914,0.013238085,0.010825959,0.013899663,0.014693166,0.013090616
61.17,0.011969501,0.014961083,0.013314203,0.013747779,0.013824074,0.01259293,0.012079881,0.014284317,0.01284195,0.014501546,0.012878685,0.01347315,0.013181748,0.011525506,0.009310121,0.01476487,0.012082355,0.013644991,0.013912731,0.013517304,0.014769991,0.013169739,0.013022094,0.012510807,0.013790341,0.013236319,0.010829844,0.013904255,0.014694226,0.013090086
61.18,0.011962436,0.014954195,0.013306079,0.013744953,0.013823544,0.012586925,0.012075466,0.014285023,0.012837182,0.014495894,0.012878332,0.013469265,0.013178392,0.011523739,0.009302174,0.014758336,0.012077763,0.013641106,0.013913791,0.01351748,0.014767342,0.013170622,0.013023683,0.012503036,0.013789811,0.013235436,0.01083002,0.013901429,0.014692283,0.013082846
61.19,0.011957373,0.014949603,0.013297837,0.013742834,0.013822955,0.012579626,0.012068284,0.014283022,0.012830824,0.014489654,0.012878214,0.01346538,0.013175566,0.011522562,0.009294285,0.014752449,0.012073172,0.013637692,0.013915674,0.013519129,0.014763221,0.013172742,0.01302592,0.012493146,0.013789458,0.013235083,0.010827077,0.013894953,0.014688516,0.013073309
61.2,0.011951722,0.014943952,0.01328936,0.013742068,0.013825075,0.012574563,0.012063868,0.014281785,0.012828116,0.014485945,0.012879039,0.013464202,0.013171563,0.011519089,0.009288281,0.014747268,0.012067579,0.013633865,0.013917852,0.013519423,0.014762102,0.013174684,0.013026038,0.012485435,0.013788281,0.013235142,0.01082431,0.013890656,0.014687044,0.013067598
61.21,0.011945482,0.014937241,0.013280647,0.013742657,0.013829902,0.012571737,0.01206222,0.014281315,0.012829058,0.014484768,0.012880805,0.013465733,0.013166383,0.01151332,0.00928416,0.014742794,0.012060985,0.013629627,0.013920325,0.013518363,0.014763986,0.013176451,0.013024036,0.012479901,0.013786279,0.013235613,0.010821719,0.013888537,0.014687868,0.013065715
61.22,0.011939065,0.014931531,0.013274819,0.013742598,0.013834788,0.012570206,0.012059277,0.014276664,0.012828057,0.014482354,0.012880569,0.013468677,0.013163557,0.011508904,0.00928204,0.014740204,0.012056041,0.013625682,0.013920854,0.013514772,0.014765988,0.013179689,0.013023271,0.012476428,0.013784925,0.013235378,0.010818422,0.013887124,0.014688516,0.01306489
61.23,0.011931883,0.014927292,0.013273171,0.013741539,0.013838084,0.012569971,0.01205492,0.014267951,0.012822641,0.014479528,0.012878332,0.013471974,0.013164028,0.011507021,0.009280274,0.014739144,0.012053921,0.013622739,0.013919442,0.013509238,0.014768225,0.013184634,0.013025272,0.012475368,0.013784101,0.013233847,0.010815479,0.013885828,0.014687221,0.01306489
61.24,0.011921875,0.014922465,0.013274113,0.013737771,0.013839733,0.012572326,0.012050329,0.014258414,0.012814517,0.014477762,0.012875389,0.013473387,0.013164381,0.011504312,0.009276742,0.014736554,0.01205345,0.01362062,0.013915792,0.013501939,0.014771051,0.013188637,0.013028098,0.012475368,0.013782924,0.013231139,0.010812653,0.013884886,0.014683689,0.013065008
61.25,0.011913339,0.014918698,0.013274643,0.013734357,0.013839262,0.012575622,0.012047208,0.014251998,0.012808041,0.014477526,0.012873387,0.013472445,0.013162144,0.011500604,0.00927215,0.014730608,0.012053215,0.013619207,0.013912377,0.013496464,0.014773523,0.013191992,0.013033043,0.012477606,0.013782394,0.013226076,0.010810063,0.013881648,0.014678685,0.013064125
61.26,0.011907687,0.014914459,0.013272347,0.013731884,0.013837319,0.012579331,0.012045266,0.014248819,0.012805216,0.014477703,0.012871797,0.013468383,0.013155256,0.011494952,0.009267382,0.014720365,0.012051096,0.013618147,0.013910788,0.013494344,0.014773347,0.013192169,0.013037282,0.012481491,0.013781511,0.013217599,0.010808121,0.013875644,0.014672681,0.013060063
61.27,0.011904508,0.014911986,0.013270051,0.013729058,0.013838909,0.012582334,0.012045442,0.014249878,0.012802743,0.014477703,0.012869148,0.013463085,0.013148545,0.011490007,0.009263497,0.014709945,0.012049859,0.013618854,0.013910434,0.013493461,0.014770344,0.013189166,0.013038342,0.012483964,0.013782748,0.01321442,0.010807238,0.013872288,0.014670031,0.013053882
61.28,0.011901682,0.01491181,0.013267578,0.01372429,0.013844207,0.012582687,0.012047385,0.014255353,0.012798505,0.01447682,0.012864733,0.013456904,0.013143423,0.011486122,0.009260494,0.014700055,0.012050389,0.013621503,0.013908139,0.013490635,0.014764693,0.013183514,0.013037459,0.01248255,0.013786986,0.013219718,0.010805295,0.013871582,0.014670561,0.013046288
61.29,0.011897915,0.014909691,0.013265635,0.013719521,0.013849034,0.012583393,0.012048091,0.014261005,0.012793383,0.014473818,0.012859493,0.013448309,0.013138007,0.011483001,0.009256315,0.014692284,0.012050507,0.013621915,0.013905195,0.013488575,0.014759041,0.013179158,0.013037635,0.012479077,0.013790813,0.013225723,0.010802293,0.013871346,0.014671503,0.013039577
61.3,0.0118945,0.014906159,0.013266695,0.013717284,0.013853744,0.012587279,0.012047503,0.014266303,0.012789026,0.014469108,0.012854548,0.013439007,0.013132945,0.011480529,0.009251134,0.014688398,0.012050271,0.013619677,0.013904724,0.013491047,0.014755862,0.01317904,0.01303999,0.012475662,0.013793756,0.013230079,0.010800644,0.013872641,0.014674093,0.013035456
61.31,0.011888849,0.014898859,0.013267872,0.013716578,0.013859395,0.012593284,0.01204609,0.014271013,0.012785612,0.014464045,0.012848897,0.013430177,0.013127529,0.011475701,0.009244658,0.014685219,0.012047799,0.013615439,0.013905666,0.013496699,0.014754332,0.013183632,0.013044818,0.01247107,0.013794109,0.013230433,0.010798643,0.013872877,0.014676684,0.01303263
61.32,0.011881432,0.014890794,0.013269167,0.013716283,0.013865164,0.012598876,0.012044206,0.014276782,0.012783963,0.014458924,0.012842245,0.013423466,0.013122113,0.01147058,0.009239654,0.014682335,0.012046033,0.013612318,0.013908551,0.013503351,0.01475392,0.013188989,0.013048938,0.012467479,0.013795758,0.013231374,0.010797818,0.013874348,0.014681511,0.013030982
61.33,0.011872248,0.014882316,0.013268814,0.01371487,0.013870463,0.012602762,0.012042087,0.014283847,0.012785376,0.014454685,0.012834827,0.013418874,0.013115402,0.011465635,0.009235063,0.014677743,0.012045679,0.013611612,0.01391279,0.013507943,0.01475392,0.013192875,0.013051057,0.012465713,0.01379929,0.01323314,0.010796406,0.013876114,0.014687869,0.013030275
61.34,0.011866597,0.014877077,0.013266989,0.013714811,0.013876997,0.012606588,0.012041027,0.014289792,0.01278932,0.014453331,0.012830589,0.013416401,0.013110515,0.011462515,0.009228999,0.014674741,0.012048858,0.013614202,0.013917382,0.013510357,0.014754508,0.013195582,0.01305194,0.012466184,0.013801998,0.013232669,0.010794581,0.01387635,0.014691637,0.013030275
61.35,0.011863889,0.014874545,0.013264222,0.013716695,0.013883944,0.012609355,0.012040497,0.014293148,0.012791263,0.014454744,0.012830471,0.013415224,0.013109868,0.01146175,0.00922376,0.014674447,0.01205551,0.0136185,0.013920148,0.013512005,0.014753743,0.013196053,0.013051764,0.012466125,0.013801291,0.013229432,0.010793286,0.013876349,0.014692637,0.013030039
61.36,0.011863712,0.014873662,0.013262456,0.013720227,0.013890302,0.012610768,0.012038554,0.014294031,0.012786671,0.01445651,0.012832237,0.013412222,0.013112517,0.011460514,0.00922164,0.014676389,0.012063634,0.013622562,0.013920855,0.013513065,0.01475127,0.013194287,0.013052117,0.012463123,0.013796346,0.013224133,0.010790637,0.013876349,0.014691754,0.013028096
61.37,0.011865125,0.014875428,0.01326175,0.013724289,0.013896836,0.012610061,0.012034316,0.014292618,0.012778194,0.01445651,0.012832943,0.013409749,0.013116755,0.011458748,0.0092227,0.014678332,0.012068756,0.013623798,0.013921208,0.013513595,0.014748798,0.013192168,0.013053353,0.012459591,0.013793874,0.013219188,0.010788518,0.013878645,0.01469299,0.013029686
61.38,0.011866067,0.014878136,0.013259808,0.013726938,0.013902017,0.012606941,0.012027723,0.014287025,0.012768068,0.014453213,0.01282947,0.013407924,0.013118168,0.011454862,0.009224584,0.014675742,0.012066636,0.013620443,0.013920443,0.013512476,0.014744912,0.013189872,0.013054294,0.012456118,0.013795346,0.013215538,0.010786222,0.013878115,0.014693108,0.013033512
61.39,0.011864536,0.014878607,0.013256393,0.01372894,0.013905902,0.012604587,0.012022307,0.01428102,0.012758178,0.014447444,0.012824054,0.013404275,0.013115813,0.011448622,0.009225172,0.014670208,0.012060631,0.013615262,0.013918441,0.01350812,0.014738908,0.01318634,0.013053235,0.012452586,0.013796288,0.013212006,0.010782219,0.013873994,0.014690282,0.013034807
61.4,0.011858767,0.014874957,0.013251448,0.013730117,0.013909081,0.01260494,0.012020423,0.014279019,0.012751114,0.014441675,0.012818873,0.013398035,0.013111339,0.011441675,0.00922376,0.014664556,0.012055215,0.013610317,0.013914438,0.013500231,0.014731019,0.013180806,0.01304876,0.012449524,0.013794521,0.013207768,0.010777274,0.013870462,0.014689458,0.013033512
61.41,0.011850643,0.0148696,0.013247799,0.01373047,0.013911671,0.012609002,0.012020187,0.014279902,0.012747111,0.01443355,0.012813339,0.013391029,0.013105629,0.011435789,0.0092227,0.014660847,0.01205286,0.013606844,0.013909022,0.013490812,0.014722483,0.013174507,0.013043462,0.012447405,0.013792284,0.013204707,0.010772976,0.013869285,0.014691047,0.013029862
61.42,0.011842872,0.014865184,0.013244973,0.013727291,0.013911494,0.012612004,0.012018774,0.014279195,0.012743402,0.014423484,0.012805921,0.013385378,0.013100331,0.011431373,0.009223583,0.014658375,0.012051801,0.013603665,0.013903018,0.013482158,0.014715419,0.013168856,0.0130394,0.012446522,0.013791754,0.013203824,0.010769797,0.013869461,0.014694049,0.013024917
61.43,0.011838634,0.014863948,0.013240381,0.01372164,0.013909198,0.012609885,0.012015419,0.01427478,0.012736337,0.014415006,0.01279868,0.013381669,0.013096092,0.011427488,0.009223936,0.014655196,0.012047562,0.013597837,0.013899839,0.013475094,0.014708708,0.01316444,0.013036574,0.012447935,0.013792108,0.013202411,0.010766265,0.013866989,0.014691753,0.013018382
61.44,0.011836397,0.014864066,0.013235083,0.013717401,0.013906961,0.012606824,0.012011886,0.014270424,0.01272892,0.014411003,0.012794206,0.013378843,0.013092913,0.011424309,0.009222759,0.014651781,0.012042499,0.013592539,0.013899957,0.013470385,0.014701879,0.013160555,0.013034101,0.012449348,0.013790813,0.013198408,0.010762968,0.013863104,0.014686455,0.013011907
61.45,0.011832629,0.014861711,0.01323002,0.013714929,0.013904842,0.012606471,0.012010238,0.014268069,0.012723975,0.014411003,0.01279138,0.013376018,0.013091147,0.011421483,0.009220757,0.014648838,0.012038849,0.013590773,0.013900899,0.013466617,0.014695874,0.013157023,0.013031629,0.012448641,0.013787516,0.013193345,0.010761437,0.013859571,0.01468304,0.013007668
61.46,0.011827331,0.014856884,0.013225193,0.013714222,0.01390284,0.012608826,0.012010474,0.014267716,0.012721502,0.014415007,0.012790203,0.013373192,0.013090794,0.011419011,0.009217932,0.014646365,0.012036612,0.013592539,0.013902665,0.013463792,0.014690694,0.013153844,0.013029156,0.012445815,0.013782218,0.013187222,0.010761673,0.013856392,0.01468151,0.013005667
